scope,variant,cohort,n_days,albedo,storage_fraction,delivered_water_l_m2,mean_daily_max_surface_c,mean_surface_c,mean_air_excess_k_h,mean_watering_effect_k_h,min_daily_watering_effect_k_h,max_daily_watering_effect_k_h,mean_daily_max_reduction_by_watering_k,mean_daily_mean_reduction_by_watering_k,mean_reflected_shortwave_mj_m2,mean_initial_surface_water_kg_m2,mean_initial_base_water_kg_m2,mean_final_surface_water_kg_m2,mean_final_base_water_kg_m2,mean_extra_evaporation_vs_no_water_kg_m2,mean_interaction_k_h,mean_absorbed_shortwave_j_m2,mean_downward_kg_m2,mean_drained_kg_m2,mean_evaporated_kg_m2,mean_ground_out_j_m2,mean_irrigation_kg_m2,mean_latent_out_j_m2,mean_net_longwave_j_m2,mean_rain_kg_m2,mean_runoff_kg_m2,mean_sensible_out_j_m2,mean_upward_kg_m2,mean_water_enthalpy_net_j_m2
sensitivity_common,base_heat_1,summer_reported_rain,17,0.3,0.0,0.0,38.93465196731477,28.70014509987061,76.85822432097933,0.0,0.0,0.0,0.0,0.0,3.693705882352941,2.5720391452481364,9.596380946411811,3.4815130027787546,14.115491904132535,0.0,0.0,8618647.058823533,6.285894782618868,1.7667838248968768,0.09317960134878543,871656.8082003116,0.0,228290.0233045243,-3123445.6506355647,33.32352941176469,26.034981170266498,4365002.786108728,0.0,473432.90636678523
sensitivity_common,base_heat_1,summer_reported_rain,17,0.3,0.5,2.975,38.670192386989754,28.617506542168492,74.88215547387661,1.9760688471027217,0.0017961937287722662,6.015606296823279,0.26445958032501715,0.08263855770211889,3.693705882352941,2.5720391452481364,9.596380946411811,3.5566491634139354,14.997487702134553,0.06037040015186803,0.5795416393684407,8618647.058823533,7.79718064846118,2.3960738927370575,0.15355000150065345,858882.6417877342,2.9750000000000143,376197.50367660105,-3073823.4909120523,33.32352941176469,27.363188743637206,4252362.597397499,0.0,556649.7882834377
sensitivity_common,base_heat_1,summer_reported_rain,17,0.3,1.0,5.95,38.45349015677759,28.54966689889251,73.25731749081412,3.600906830165209,0.0034640742686420367,11.763351874134969,0.48116181053717816,0.15047820097809939,3.693705882352941,2.5720391452481364,9.596380946411811,3.6441133753190385,16.185090346908325,0.10881228628976743,1.0339728847549285,8618647.058823533,8.986676738479442,2.3979673379817648,0.20199188763855283,848458.5599911619,5.950000000000029,494880.1247144545,-3033433.4411060163,33.32352941176469,29.012786555575975,4163444.680021897,0.0,685416.9448482854
sensitivity_common,base_heat_1,summer_reported_rain,17,0.5,0.0,0.0,35.40150162362838,27.664712528554123,52.51911270083025,0.0,0.0,0.0,0.0,0.0,6.156176470588235,2.5720391452481364,9.596380946411811,3.4836727155651377,14.134029209399067,0.0,0.0,6156176.470588237,6.304626210470921,1.766977947482396,0.06757426327318221,577659.3430056034,0.0,165556.94501929637,-2539239.336396573,33.32352941176469,26.039695367703672,2940043.429278523,0.0,491275.81070729037
sensitivity_common,base_heat_1,summer_reported_rain,17,0.5,0.5,2.975,35.215786561555845,27.603739908669958,51.07423191068244,1.4448807901478093,0.0012632624456898611,4.171177097640026,0.18571506207253374,0.06097261988416366,6.156176470588235,2.5720391452481364,9.596380946411811,3.5602690874895115,15.030424383115669,0.043613343153387774,1.110729696323351,6156176.470588237,7.830117334830479,2.396073898125261,0.11118760642656998,567611.0737594396,2.9750000000000143,272409.6357450965,-2503915.212769707,33.32352941176469,27.368994528266423,2856974.15118867,0.0,580489.6631622231
sensitivity_common,base_heat_1,summer_reported_rain,17,0.5,1.0,5.95,35.056947710034436,27.55308702457049,49.871956142793,2.647156558037245,0.0024352379440344407,8.239825691530058,0.3445539135939427,0.11162550398363034,6.156176470588235,2.5720391452481364,9.596380946411811,3.6487544334397044,16.22796843921286,0.07913104411126483,1.9877231568828957,6156176.470588237,9.029554831449246,2.3979673386470304,0.14670530738444704,559272.7099198431,5.950000000000029,359428.00309189525,-2474830.2981291334,33.32352941176469,29.0205539847396,2790598.6195255066,0.0,712462.2467379601
sensitivity_common,base_heat_2,summer_zero_recorded_amount,33,0.1,0.0,0.0,54.378201337578666,36.03309366286006,183.91856035268788,0.0,0.0,0.0,0.0,0.0,2.283969696969697,0.3827750429574786,2.295355268625845,0.17868930308259742,1.874110544003781,0.0,0.0,20555727.272727273,0.15655663830129954,0.576734494498953,0.04859596999746574,2573306.909593154,0.0,119060.12649379105,-7152375.112972802,0.0,0.0,10407330.713735463,0.0010668684238842171,-81692.59479991309
sensitivity_common,base_heat_2,summer_zero_recorded_amount,33,0.1,0.5,2.975,53.6629611713096,35.77532977135096,177.78949906249218,6.129061290195697,1.5539903502001664,9.418941360378653,0.715240166269069,0.2577638915091004,2.283969696969697,0.3827750429574786,2.295355268625845,0.31874318293558174,2.636627847458098,0.20183255844494685,0.0,20555727.272727273,2.7339428786893913,2.392670299856606,0.2504285284424126,2535494.883652134,2.9750000000000143,613549.8946839108,-6986278.782074378,0.0,0.054660452890111316,10054064.913935628,0.0,-41367.07627551755
sensitivity_common,base_heat_2,summer_zero_recorded_amount,33,0.1,1.0,5.95,53.03387733400313,35.542904791442595,172.25599337355385,11.662566979134018,1.5604866951503595,18.201231517437463,1.3443240035755368,0.49018887141746,2.283969696969697,0.3827750429574786,2.295355268625845,0.5608737094815864,4.984104101276969,0.3839133348120074,0.0,20555727.272727273,5.084958570708025,2.3962097380565264,0.4325093048094731,2500561.760981052,5.950000000000029,1059647.796783209,-6838244.448216239,0.0,0.25443345795842387,9738130.51918724,0.0,227264.8193676244
sensitivity_common,base_heat_2,summer_zero_recorded_amount,33,0.3,0.0,0.0,48.86465913911609,34.0984384379154,138.55907169051622,0.0,0.0,0.0,0.0,0.0,6.851909090909091,0.3827750429574786,2.295355268625845,0.18217939511554493,1.8832315639926795,0.0,0.0,15987787.878787875,0.16537170129976872,0.5770931611927315,0.03562619128184354,2057855.9453820244,0.0,87284.16864051668,-5964812.140560612,0.0,0.0,7773071.301230286,0.0004022447396788306,-76951.99494691826
