scope,variant,cohort,n_days,albedo,storage_fraction,delivered_water_l_m2,mean_daily_max_surface_c,mean_surface_c,mean_air_excess_k_h,mean_watering_effect_k_h,min_daily_watering_effect_k_h,max_daily_watering_effect_k_h,mean_daily_max_reduction_by_watering_k,mean_daily_mean_reduction_by_watering_k,mean_reflected_shortwave_mj_m2,mean_initial_surface_water_kg_m2,mean_initial_base_water_kg_m2,mean_final_surface_water_kg_m2,mean_final_base_water_kg_m2,mean_extra_evaporation_vs_no_water_kg_m2,mean_interaction_k_h,mean_absorbed_shortwave_j_m2,mean_downward_kg_m2,mean_drained_kg_m2,mean_evaporated_kg_m2,mean_ground_out_j_m2,mean_irrigation_kg_m2,mean_latent_out_j_m2,mean_net_longwave_j_m2,mean_rain_kg_m2,mean_runoff_kg_m2,mean_sensible_out_j_m2,mean_upward_kg_m2,mean_water_enthalpy_net_j_m2
baseline_all,baseline,summer_zero_recorded_amount,37,0.3,0.8,4.760000000000001,47.80149331061717,33.4955115927322,129.6693317586793,7.119539699723421,1.1760802702507647,11.387549506918475,0.8043211969144998,0.2995630127050712,6.762567567567568,0.34139570553849113,2.0471162917957804,0.45732534281390136,3.914949739627455,0.23211175656811053,2.216434860297528,15779324.324324321,4.262941756102848,2.3951083082708036,0.2639634307020131,1991955.1484183543,4.759999999999982,646710.4052199322,-5603831.492270926,0.0,0.11716517591970939,7368200.792536049,0.0,157353.94168447878
baseline_all,baseline,summer_zero_recorded_amount,37,0.3,0.85,5.0575,47.7548509881222,33.47824481044014,129.2581155443277,7.530755914075036,1.1761144944291857,12.06609621021687,0.8509635194094667,0.31682979499713193,6.762567567567568,0.34139570553849113,2.0471162917957804,0.48231931662035693,4.155471639238167,0.24550912623617327,2.3393463890014226,15779324.324324321,4.503735436346991,2.3953800889042336,0.2773608003700759,1989381.937604665,5.057500000000014,679533.9609066859,-5593270.998682591,0.0,0.13548015220108212,7344352.445149314,0.0,185454.8268400828
baseline_all,baseline,summer_zero_recorded_amount,37,0.3,0.9,5.355,47.70935060431841,33.46141279961872,128.8573431677826,7.931528290620131,1.1761388255960128,12.740083472374238,0.8964639032132584,0.3336618058185488,6.762567567567568,0.34139570553849113,2.0471162917957804,0.5068880199706082,4.39192121234134,0.2585660606621048,2.458632459679971,15779324.324324321,4.740426125333387,2.395621204787447,0.2904177347960074,1986867.8120271547,5.3549999999999915,711523.4502502182,-5582987.944631725,0.0,0.15866382543847896,7321115.331736141,0.0,213122.47838282058
baseline_all,baseline,summer_zero_recorded_amount,37,0.3,0.95,5.6525,47.66446210047996,33.44481600222942,128.4622034657714,8.326667992631311,1.1761554877513447,13.409567101833943,0.9413524070517012,0.35025860320784724,6.762567567567568,0.34139570553849113,2.0471162917957804,0.531266685314841,4.626538022599251,0.2714322750358909,2.5757893055483962,15779324.324324321,4.9752587704588445,2.3958370396550097,0.3032839491697935,1984378.1795946695,5.652500000000034,743045.675465994,-5572857.599587515,0.0,0.18408630059504935,7298213.789864531,0.0,240591.42608525726
baseline_all,baseline,summer_zero_recorded_amount,37,0.3,1.0,5.95,47.622826251702804,33.42933755148429,128.09391230929674,8.69495914910598,1.1761659140780267,14.074602985939691,0.9829882558288556,0.36573705395298006,6.762567567567568,0.34139570553849113,2.0471162917957804,0.5540703874481164,4.8461933527931,0.2834021895786048,2.684251472574352,15779324.324324321,5.195108019406045,2.3960309584083763,0.3152538637125074,1982020.719660046,5.950000000000029,772371.9660956431,-5563418.363851844,0.0,0.2269634349718555,7276944.852349847,0.0,266328.3622349677
baseline_all,baseline,summer_zero_recorded_amount,37,0.5,0.0,0.0,43.04403033218995,31.87065562631092,91.97022008731406,0.0,0.0,0.0,0.0,0.0,11.270945945945945,0.34139570553849113,2.0471162917957804,0.16436514970114163,1.6873194181054678,0.0,0.0,11270945.945945943,0.15520211384230362,0.5149533821473111,0.021874047379887317,1504197.2530000943,0.0,53591.41608072391,-4655414.846177372,0.0,0.0,5127376.747911053,4.5605384839980136e-05,-65082.166363576565
baseline_all,baseline,summer_zero_recorded_amount,37,0.5,0.05,0.29750000000000004,43.00884401617679,31.85690161428184,91.64469624867183,0.3255238386422382,0.12485157046246798,0.5151818542007334,0.03518631601316387,0.013754012029079818,11.270945945945945,0.34139570553849113,2.0471162917957804,0.1737575209204043,1.7365408901824317,0.010380792061512803,0.27484985905333686,11270945.945945943,0.4328833451766874,0.7434587467895707,0.03225483944140012,1502632.8663723934,0.2974999999999989,79024.35663143029,-4647153.717594113,0.0,0.0,5108092.431910088,0.0,-62265.83070264237
baseline_all,baseline,summer_zero_recorded_amount,37,0.5,0.1,0.5950000000000001,42.97378850156709,31.84322010140065,91.32090102544461,0.6493190618694431,0.24899972513250646,1.0274000468129287,0.07024183062285334,0.02743552491027161,11.270945945945945,0.34139570553849113,2.0471162917957804,0.18317738218833174,1.7858238158066297,0.020696828669607415,0.5462654382193514,11270945.945945943,0.7106474473006629,0.9719399232893698,0.04257087604949473,1501066.104593902,0.5949999999999978,104298.64632126209,-4638947.180185756,0.0,0.0,5088926.417078398,0.0,-59426.306051315485
baseline_all,baseline,summer_zero_recorded_amount,37,0.5,0.15,0.8925,42.93862941875725,31.82953697313025,90.99705749459395,0.9731625927201112,0.3731586697607341,1.5404381844081172,0.10540091343269523,0.04111865318066786,11.270945945945945,0.34139570553849113,2.0471162917957804,0.1927687444367847,1.8351176712132227,0.031008379932668296,0.8164194323429154,11270945.945945943,0.9882445337891494,1.200243154371297,0.05288242731255561,1499459.079461562,0.8925000000000031,129561.94691576125,-4630750.854870213,0.0,0.0,5069773.635406461,0.0,-56595.76026535127
baseline_all,baseline,summer_zero_recorded_amount,37,0.5,0.2,1.1900000000000002,42.90212843097456,31.815473446547347,90.6652157660261,1.3050043212879687,0.5009015069258922,2.07204103065898,0.14190190121539006,0.055182179763575506,11.270945945945945,0.34139570553849113,2.0471162917957804,0.20276161796028755,1.8831849490288668,0.04155261482547731,1.0922271010860058,11270945.945945943,1.2637992780507452,1.4277306208172753,0.06342666220536462,1497263.99288665,1.1899999999999955,155395.3224031433,-4622352.041444115,0.0,0.00140814732208687,5050142.654102913,0.0,-54680.10135111041
baseline_all,baseline,summer_zero_recorded_amount,37,0.5,0.25,1.4875,42.865916718289434,31.80130780667808,90.33273250921124,1.6374875781028155,0.6309808604800438,2.6158446007953415,0.17811361390051675,0.06934781963283969,11.270945945945945,0.34139570553849113,2.0471162917957804,0.21329813276595003,1.9261900172053608,0.052131713546622584,1.3681375797959041,11270945.945945943,1.5325172641197993,1.6534435387098794,0.0740057609265099,1494500.6535768064,1.4875000000000071,181314.1142699493,-4613928.773902878,0.0,0.009074547726243798,5030520.142515412,0.0,-53946.207290694256
baseline_all,baseline,summer_zero_recorded_amount,37,0.5,0.3,1.785,42.82983774425869,31.787242696255202,90.00196032563763,1.9682597616764403,0.7604261398424086,3.1582041724976335,0.21419258793125268,0.08341293005571679,11.270945945945945,0.34139570553849113,2.0471162917957804,0.2256145222854712,1.978507902518475,0.06273852762554334,1.64140564876421,11270945.945945943,1.7992537107995943,1.8678621000765994,0.08461257500543065,1491872.4343918322,1.7850000000000061,207300.80876330507,-4605577.6161618335,0.0,0.016914897447999153,5011046.996802018,0.0,-51395.65888091572
baseline_all,baseline,summer_zero_recorded_amount,37,0.5,0.35,2.0825,42.79390316786828,31.773360237143724,89.67364433745446,2.296575749859609,0.8240859368227831,3.6954045485238964,0.25012716432167026,0.09729538916719734,11.270945945945945,0.34139570553849113,2.0471162917957804,0.24050849407672675,2.0348985348073314,0.07332021611699951,1.9104572081566968,11270945.945945943,2.063362157100475,2.0755799140885287,0.09519426349688682,1489592.3722411671,2.08250000000001,233225.94556737272,-4597336.34878902,0.0,0.024830790864408002,4991802.516944681,0.0,-47110.4112068942
baseline_all,baseline,summer_zero_recorded_amount,37,0.5,0.4,2.3800000000000003,42.75811836871473,31.759613675397475,89.34751529076644,2.6227047965476187,0.824317116123197,4.227832989404618,0.2859119634752084,0.11104195091344353,11.270945945945945,0.34139570553849113,2.0471162917957804,0.25955250986003,2.096368343947207,0.08385882607303638,2.176038269820625,11270945.945945943,2.3233240740783643,2.2740720219265134,0.1057328734529237,1487522.471853074,2.379999999999991,259045.53995966306,-4589180.220233594,0.0,0.03278624814716057,4972735.43193828,0.0,-41049.50932663306
baseline_all,baseline,summer_zero_recorded_amount,37,0.5,0.45,2.6775,42.72248580793951,31.745962463053257,89.02349485202308,2.9467252352909883,0.824428704555416,4.756448085726532,0.32154452425043223,0.12469316325766601,11.270945945945945,0.34139570553849113,2.0471162917957804,0.2843881388865625,2.2331498207008496,0.094339987663373,2.438813606831862,11270945.945945943,2.5775285084502992,2.3914949795447615,0.11621403504326033,1485530.8679832467,2.6774999999999958,284724.38585598784,-4581087.8955199905,0.0,0.04076502315836642,4953802.879952187,0.0,-25034.83438458283
baseline_all,baseline,summer_zero_recorded_amount,37,0.5,0.5,2.975,42.687006503660626,31.732390110571856,88.70137822368046,3.268841863633589,0.8244650246393519,5.2820244608197555,0.3570238285293188,0.13826551573906434,11.270945945945945,0.34139570553849113,2.0471162917957804,0.3107228858375132,2.485077361302252,0.10475444434879255,2.6989581191965772,11270945.945945943,2.8302856605469104,2.39232459103992,0.12662849172867988,1483545.4415935988,2.9750000000000143,310239.8047352657,-4573050.549774475,0.0,0.04875866742540488,4934987.914589848,0.0,4789.145311054566
baseline_all,baseline,summer_zero_recorded_amount,37,0.5,0.55,3.2725000000000004,42.65181587721705,31.718895495239014,88.38121213997445,3.5890079473396077,0.8244511164022157,5.804623691017525,0.39221445497289964,0.15176013107190914,11.270945945945945,0.34139570553849113,2.0471162917957804,0.3370771990756052,2.7371948856112547,0.11510187405650268,2.9566090298565215,11270945.945945943,3.0830801796674967,2.3930015858515064,0.13697592143639,1481561.067216747,3.2724999999999853,335591.0075191555,-4565067.345970802,0.0,0.05676240535899178,4916288.964990537,0.0,34643.72711237049
baseline_all,baseline,summer_zero_recorded_amount,37,0.5,0.6,3.57,42.616965216605344,31.705478138010374,88.06289346425807,3.9073266230559835,0.8244024630951827,6.324257571797702,0.42706511558460375,0.16517748830054294,11.270945945945945,0.34139570553849113,2.0471162917957804,0.3634480488872462,2.9894687916556784,0.1253828861310125,3.2117198191006393,11270945.945945943,3.3359174413051633,2.3935649414448026,0.14725693351089983,1479577.9189987388,3.5700000000000123,360779.48710170464,-4557137.719469598,0.0,0.06477328183518871,4897704.953504352,0.0,64524.453195567556
baseline_all,baseline,summer_zero_recorded_amount,37,0.5,0.65,3.8675,42.582327541344284,31.692137469707756,87.74639703104786,4.223823056266196,0.8243290311460783,6.840942885633325,0.46170279084566057,0.17851815660316797,11.270945945945945,0.34139570553849113,2.0471162917957804,0.38983337112465605,3.241876275243451,0.13559816276079276,3.464161098078645,11270945.945945943,3.5888007316336186,2.3940407481855313,0.15747221014068008,1477596.1091324852,3.867499999999988,385806.9148446662,-4549261.065398525,0.0,0.07278939263952229,4879234.700619638,0.0,94428.27099487749
baseline_all,baseline,summer_zero_recorded_amount,37,0.5,0.7,4.165,42.54835956788935,31.679065512109,87.4363637666603,4.533856320653757,0.8242373372741412,7.354699135967948,0.49567076430060025,0.19159011420192132,11.270945945945945,0.34139570553849113,2.0471162917957804,0.41574377587499445,3.489815726004801,0.14559479155912577,3.7101927115272515,11270945.945945943,3.83714750597717,2.3944480717677634,0.1674688389390131,1475630.2214736207,4.16500000000002,410298.6554005821,-4541549.5897286795,0.0,0.08603558474733548,4861173.844389602,0.0,123811.91734633595
baseline_all,baseline,summer_zero_recorded_amount,37,0.5,0.75,4.4625,42.5147588622623,31.66615022577278,87.13009149912816,4.840128588185908,0.8241322566714331,7.865548038308205,0.5292714699276488,0.20450540053814284,11.270945945945945,0.34139570553849113,2.0471162917957804,0.4414534405985709,3.7358518567408034,0.15546287984832963,3.9520582215333206,11270945.945945943,4.083535763605858,2.3948001986604677,0.17733692722821695,1473672.5949269233,4.462499999999989,434475.4717091315,-4533937.153478148,0.0,0.101569574105829,4843348.878819373,0.0,152978.40353970145
baseline_all,baseline,summer_zero_recorded_amount,37,0.5,0.8,4.760000000000001,42.48130348844179,31.653309160629433,86.82573598881277,5.144484098501304,0.8240169757649056,8.37351209286912,0.5627268437481567,0.21734646568148516,11.270945945945945,0.34139570553849113,2.0471162917957804,0.4671680791821936,3.9819168938545433,0.16526839467618762,4.191490461519644,11270945.945945943,4.329908913244999,2.3951083111858553,0.18714244205607491,1471717.1210294352,4.759999999999982,458498.9830373836,-4526375.23118374,0.0,0.11717627105520839,4825632.547315334,0.0,182155.53203506273
baseline_all,baseline,summer_zero_recorded_amount,37,0.5,0.85,5.0575,42.448338595171364,31.640671369963894,86.52621252455322,5.444007562760849,0.8238940159401977,8.878615060600097,0.5956917370185775,0.22998425634702627,11.270945945945945,0.34139570553849113,2.0471162917957804,0.49264299889567525,4.225701448793706,0.17491723658638247,4.426094740315608,11270945.945945943,4.57396524827597,2.395380091277664,0.19679128396626977,1469785.3504235959,5.057500000000014,482138.645717361,-4518940.094421036,0.0,0.1354961744005909,4808204.430497179,0.0,211086.12893163567
baseline_all,baseline,summer_zero_recorded_amount,37,0.5,0.9,5.355,42.416136930452986,31.62833887897335,86.23393162570113,5.736288461612935,0.8237652675981479,9.380881394856885,0.6278934017369645,0.2423167473375698,11.270945945945945,0.34139570553849113,2.0471162917957804,0.5176793610945517,4.465321810260425,0.18433546658691166,4.653872288687167,11270945.945945943,4.8138267253103235,2.3956212068452998,0.20620951396679896,1467895.1824112148,5.3549999999999915,505213.3092186575,-4511691.74824104,0.0,0.15868010516680953,4791206.041728223,0.0,239560.63423355386
baseline_all,baseline,summer_zero_recorded_amount,37,0.5,0.95,5.6525,42.38435842337302,31.616167599591783,85.94581425753042,6.024405829783651,0.8236321777603024,9.868980795933822,0.6596719088169205,0.2544880267191392,11.270945945945945,0.34139570553849113,2.0471162917957804,0.5425171712876083,4.703046714754189,0.19362631235824773,4.878051468396058,11270945.945945943,5.051767464386364,2.395837041427637,0.21550035973813506,1466019.7036828955,5.652500000000034,527975.881358431,-4504544.012361404,0.0,0.18411071012642125,4774438.465035749,0.0,267820.8307297377
baseline_all,baseline,summer_zero_recorded_amount,37,0.5,1.0,5.95,42.355045617813246,31.604791674747656,85.6770198170843,6.293200270229757,0.8234956756296299,10.345766226836759,0.6889847143767068,0.2658639515632631,11.270945945945945,0.34139570553849113,2.0471162917957804,0.5657452236376379,4.925571558280393,0.20229503300235258,5.086010351450571,11270945.945945943,5.274486226399318,2.3960309599143885,0.2241690803822399,1464237.1196511912,5.950000000000029,549214.2469364877,-4497868.872225129,0.0,0.22699517511932515,4758832.8227424035,0.0,294300.02921720495
baseline_all,baseline,summer_reported_rain,18,0.1,0.0,0.0,42.880426289908044,29.95592433688611,103.41542869187911,0.0,0.0,0.0,0.0,0.0,1.2608333333333333,2.4311219080693136,9.063300769974658,3.581002349353842,13.409748110459338,0.0,0.0,11347500.0,6.033157855275367,1.6864469410499068,0.11551802768581071,1208442.361506482,0.0,283019.16783023626,-3790538.776794771,31.905555555555534,24.607262805049487,5946792.121227265,0.0002635737395759566,469427.6982527427
baseline_all,baseline,summer_reported_rain,18,0.1,0.05,0.29750000000000004,42.843159369549774,29.944767296473337,103.14859415634459,0.2668345355345198,0.0002901572383535722,0.7665792149899744,0.037266920358264365,0.011157040412771164,1.2608333333333333,2.4311219080693136,9.063300769974658,3.585587797392303,13.458856251610191,0.008340906890637927,0.0,11347500.0,6.197735083592582,1.8021572658566387,0.12385893457644863,1206983.4315231105,0.2974999999999989,303454.3897122991,-3783560.864244081,31.905555555555534,24.72701798416285,5931427.240801115,2.2336099201203995e-05,472018.7665559961
baseline_all,baseline,summer_reported_rain,18,0.1,0.1,0.5950000000000001,42.80611978783272,29.93366165904231,102.88292205127377,0.5325066406053449,0.0005780512047337538,1.527156323715758,0.07430650207532115,0.022262677843797637,1.2608333333333333,2.4311219080693136,9.063300769974658,3.5899002788920646,13.508263900470894,0.016620631241421248,0.0,11347500.0,6.362469192874541,1.9175060623770754,0.13213865892723195,1205485.3794076308,0.5949999999999978,323739.7143717183,-3776624.6431433284,31.905555555555534,24.84716933293114,5916136.761789624,0.0,474548.60813707527
baseline_all,baseline,summer_reported_rain,18,0.1,0.15,0.8925,42.76905209830745,29.92258928680524,102.61798476543989,0.797443926439228,0.0008637038724756962,2.288362748177917,0.11137419160059044,0.03333505008086727,1.2608333333333333,2.4311219080693136,9.063300769974658,3.59454202148052,13.558337777312364,0.02487950920990139,0.0,11347500.0,6.523957631311271,2.0289206239723097,0.1403975368957121,1203948.4307004118,0.8925000000000031,343973.96539449465,-3769717.558415937,31.905555555555534,24.970280273937405,5900903.587599306,0.0,477223.55275265034
baseline_all,baseline,summer_reported_rain,18,0.1,0.2,1.1900000000000002,42.73205625069552,29.91134126168687,102.34876505956255,1.0666636323165646,0.0011471369753408567,3.080640512963413,0.14837003921252329,0.04458307519923702,1.2608333333333333,2.4311219080693136,9.063300769974658,3.599983517605181,13.619982005595485,0.033269032792967244,0.0,11347500.0,6.682073305856835,2.125392070234808,0.14878706047877793,1202138.989891645,1.1899999999999955,364528.298173006,-3762713.991325144,31.905555555555534,25.09583357968414,5885456.19871183,0.0,481013.5174566021
baseline_all,baseline,summer_reported_rain,18,0.1,0.25,1.4875,42.69515603268344,29.900007053390638,102.07758029522343,1.337848396655681,0.0014283720091725627,3.89290329405452,0.18527025722459753,0.05591728349547173,1.2608333333333333,2.4311219080693136,9.063300769974658,3.6058236352569253,13.686698671245937,0.04174043158752117,0.0,11347500.0,6.838431118626321,2.21503321735381,0.15725845927333187,1200129.300560384,1.4875000000000071,385283.22521966306,-3755675.81244679,31.905555555555534,25.222664250468384,5869912.0166047765,0.0,485230.3763592867
baseline_all,baseline,summer_reported_rain,18,0.1,0.3,1.785,42.658477017481594,29.888755181752035,101.80830115694906,1.6071275349300584,0.0017074302372748207,4.701239179198836,0.22194927242644585,0.06716915513407232,1.2608333333333333,2.4311219080693136,9.063300769974658,3.612360647437767,13.754247148380287,0.05019986975904162,0.0,11347500.0,6.993727706544263,2.302781328137386,0.16571789744485232,1198211.190440205,1.7850000000000061,406008.84873988817,-3748698.4916396206,31.905555555555534,25.349871212198103,5854493.34175742,0.0,489963.6502041053
baseline_all,baseline,summer_reported_rain,18,0.1,0.35,2.0825,42.62202719900887,29.877641908609277,101.54191994081432,1.8735087510647912,0.0019843326888562274,5.49892438077265,0.2583990908991702,0.07828242827683123,1.2608333333333333,2.4311219080693136,9.063300769974658,3.6213828906354433,13.85584650611381,0.058617878356620454,0.0,11347500.0,7.146008446958463,2.353462710818031,0.17413590604243115,1196521.2298342655,2.08250000000001,426632.96980395634,-3741809.5434922036,31.905555555555534,25.477650219988565,5839258.7267565355,0.0,499827.9412341214
baseline_all,baseline,summer_reported_rain,18,0.1,0.4,2.3800000000000003,42.585809091558666,29.866624115550287,101.27770544667405,2.1377232452050583,0.0022591001686365075,6.287940424736405,0.2946171983493764,0.08930022133582444,1.2608333333333333,2.4311219080693136,9.063300769974658,3.631100176281711,13.969880636860113,0.06697364594116066,0.0,11347500.0,7.296711244024721,2.3901313771379717,0.18249167362697136,1194900.1628191636,2.379999999999991,447104.6003860798,-3734986.082442392,31.905555555555534,25.606374369691498,5824157.445135023,0.0,511528.55670727324
baseline_all,baseline,summer_reported_rain,18,0.1,0.45,2.6775,42.54982476831812,29.855692633188497,101.01554691129199,2.399881780587126,0.0025317532479931515,7.070151173019212,0.33060152158992256,0.10023170369761125,1.2608333333333333,2.4311219080693136,9.063300769974658,3.641174825352146,14.113852406754,0.07526083218640121,0.0,11347500.0,7.4458677470138905,2.395316110233236,0.1907788598722119,1193304.208959646,2.6774999999999958,467408.20668691926,-3728222.466457585,31.905555555555534,25.736356031386702,5809177.112268468,0.0,526862.2913938612
baseline_all,baseline,summer_reported_rain,18,0.1,0.5,2.975,42.51408491212177,29.844859828967508,100.75575219800412,2.659676493875001,0.002802312279925445,7.846460406396886,0.36634137778627873,0.11106450791860173,1.2608333333333333,2.4311219080693136,9.063300769974658,3.6512534762069047,14.260980062851441,0.0834698556119825,0.0,11347500.0,7.593451887456254,2.3957725945781183,0.1989878832977932,1191721.2591287899,2.9750000000000143,487520.31407959334,-3721525.596622573,31.905555555555534,25.86798421666404,5794335.670152171,0.0,542642.4272606327
baseline_all,baseline,summer_reported_rain,18,0.1,0.55,3.2725000000000004,42.47857707937265,29.834108982698567,100.49792022794439,2.9175084639347215,0.0030707973958996604,8.61698654977539,0.40184921053539413,0.12181535418753972,1.2608333333333333,2.4311219080693136,9.063300769974658,3.661334599219309,14.407770729111895,0.09160963528915075,0.0,11347500.0,7.740615027856886,2.3961450687183112,0.20712766297496146,1190145.3721358713,3.2724999999999853,507462.77428865567,-3714886.55929733,31.905555555555534,26.000100173573852,5779611.586824885,0.0,558403.3244409539
baseline_all,baseline,summer_reported_rain,18,0.1,0.6,3.57,42.44329703111445,29.823436099343674,100.24195559329841,3.1734730985807005,0.003337228506403278,9.381787280946867,0.43712925879359216,0.13248823754243588,1.2608333333333333,2.4311219080693136,9.063300769974658,3.671417109732758,14.554450166740615,0.09968266754316685,0.0,11347500.0,7.887604359546176,2.396454962778902,0.21520069522897753,1188575.1375766112,3.5700000000000123,527241.703310995,-3708302.4855549373,31.905555555555534,26.132455299116998,5764997.963319583,0.0,574161.8405331756
baseline_all,baseline,summer_reported_rain,18,0.1,0.65,3.8675,42.40989488673785,29.813292151309568,99.99878583249209,3.4166428593870233,0.003601625309151757,10.140927370869008,0.4705314031701917,0.14263218557654056,1.2608333333333333,2.4311219080693136,9.063300769974658,3.6812813677441065,14.694890655796014,0.10722778806180994,0.0,11347500.0,8.028306596897497,2.396716711074846,0.22274581574762062,1187055.4512756173,3.8674999999999877,545727.2485816706,-3702051.0757871536,31.905555555555534,26.271843683235698,5751351.176810972,0.0,589178.8583163789
baseline_all,baseline,summer_reported_rain,18,0.1,0.7,4.165,42.37761203728272,29.80349361121035,99.76408919073351,3.6513395011455887,0.003864007285358184,10.894474775003971,0.5028142526253239,0.15243072567576238,1.2608333333333333,2.4311219080693136,9.063300769974658,3.6905105808231067,14.828677642274208,0.1144249755376403,0.0,11347500.0,8.162317605274191,2.396940732973322,0.229943003223451,1185570.7814609823,4.16500000000002,563360.3578974549,-3696014.9921278027,31.905555555555534,26.418906274304213,5738303.84016566,0.0,603327.4295430285
baseline_all,baseline,summer_reported_rain,18,0.1,0.75,4.4625,42.34677230525214,29.794334614475,99.54463506946213,3.8707936224169717,0.004124393708060836,11.642499443952602,0.533653984655903,0.16158972241110645,1.2608333333333333,2.4311219080693136,9.063300769974658,3.6987434048559575,14.951638213041289,0.12117071460854421,0.0,11347500.0,8.285471827766507,2.3971343846985733,0.23668874229435494,1184184.7243833796,4.462499999999989,579887.4186211696,-3690369.337414784,31.905555555555534,26.578273488708152,5726164.245626484,0.0,616397.7630943047
baseline_all,baseline,summer_reported_rain,18,0.1,0.8,4.760000000000001,42.31817242178358,29.785916565656958,99.34291435137874,4.072514340500372,0.004382803640403665,12.385071477078299,0.5622538681244621,0.1700077712291501,1.2608333333333333,2.4311219080693136,9.063300769974658,3.705998151513858,15.064721392753471,0.1272689878030342,0.0,11347500.0,8.39872446347764,2.3973038406975453,0.24278701548884488,1182885.6339971733,4.759999999999982,594828.18794767,-3685192.988677895,31.905555555555534,26.749167833144543,5715225.679574685,0.0,628344.6966739013
baseline_all,baseline,summer_reported_rain,18,0.1,0.85,5.0575,42.28977714133552,29.77757209607193,99.14294481217598,4.27248387970313,0.004639255941583542,13.122261941942668,0.590649148572522,0.17835224081417975,1.2608333333333333,2.4311219080693136,9.063300769974658,3.71322115689774,15.177094134249947,0.13330753653637242,0.0,11347500.0,8.511246696572298,2.397453332295817,0.24882556422218313,1181599.3467341028,5.057500000000014,609622.6323443487,-3680065.6748808906,31.905555555555534,26.92088404593272,5704386.400307503,0.0,640217.2101698294
baseline_all,baseline,summer_reported_rain,18,0.1,0.9,5.355,42.26157922489458,29.769299375797218,98.94468366200329,4.470745029875823,0.004893769262658054,13.854141408844413,0.6188470650134563,0.18662496108889196,1.2608333333333333,2.4311219080693136,9.063300769974658,3.7204191716193824,15.288923914519845,0.13928962613018497,0.0,11347500.0,8.623209052443693,2.397585907897311,0.2548076538159957,1180324.0375198466,5.3549999999999915,624278.7518491893,-3674985.389181806,31.905555555555534,27.093241585745872,5693641.492619005,0.0,652035.7217959437
baseline_all,baseline,summer_reported_rain,18,0.1,0.95,5.6525,42.2335760918621,29.76109607088295,98.74807587457784,4.667352817301276,0.005146362058354725,14.580779479513609,0.6468501980459386,0.1948282660031584,1.2608333333333333,2.4311219080693136,9.063300769974658,3.7275945234061303,15.400230506495213,0.14521601499821715,0.0,11347500.0,8.734634322910992,2.3977045863892616,0.2607340426840279,1179059.3263262073,5.652500000000034,638798.4045758683,-3669951.2374535557,31.905555555555534,27.266214574623845,5682989.3358554095,0.0,663801.4488113825
baseline_all,baseline,summer_reported_rain,18,0.1,1.0,5.95,42.2057655462513,29.752960169633564,98.55307403481027,4.862354657068849,0.005397052581308515,15.302245909330765,0.6746607436567421,0.2029641672525489,1.2608333333333333,2.4311219080693136,9.063300769974658,3.734748846660586,15.511021022171722,0.15108727669202568,0.0,11347500.0,8.84553148494594,2.397811232747747,0.26660530437783636,1177804.9616952788,5.950000000000029,653182.9957256992,-3664962.435738326,31.905555555555534,27.43979182764066,5672428.576756619,0.0,675514.0973732794
baseline_all,baseline,summer_reported_rain,18,0.3,0.0,0.0,39.30561124011044,28.910653217816098,78.696882034566,0.0,0.0,0.0,0.0,0.0,3.7824999999999998,2.4311219080693136,9.063300769974658,3.5836643414860276,13.428889981717191,0.0,0.0,8825833.333333336,6.052267941976057,1.6866787302323334,0.08878707343891823,920562.5939806952,0.0,217528.32992534965,-3181866.0259126103,31.905555555555534,24.61195810672393,4499889.285800503,0.0,487099.15691832895
baseline_all,baseline,summer_reported_rain,18,0.3,0.05,0.29750000000000004,39.277971263056514,28.902027930646568,78.49133355705322,0.20554847751277963,0.00023529210015027502,0.5807094713613026,0.027639977053927782,0.008625287169529964,3.7824999999999998,2.4311219080693136,9.063300769974658,3.588002482642893,13.47887790785971,0.006280155442910257,0.061286058021740156,8825833.333333336,6.21929458920196,1.8037174513156868,0.09506722888182847,919423.3990151428,0.2974999999999989,232914.71076047976,-3176658.623420581,31.905555555555534,24.7318131628983,4488016.528036017,0.0,490299.00738387863
baseline_all,baseline,summer_reported_rain,18,0.3,0.1,0.5950000000000001,39.250429243479545,28.89343039871697,78.28645731662309,0.4104247179429142,0.00046872101479067396,1.1571715857618585,0.05518199663088809,0.01722281909912699,3.7824999999999998,2.4311219080693136,9.063300769974658,3.592386263011738,13.52882782589233,0.012533196266065003,0.12208192266243066,8825833.333333336,6.385907595440274,1.9203805395214006,0.10132026970498323,918238.3079023566,0.5949999999999978,248234.66077720886,-3171476.0071396767,31.905555555555534,24.852063335467996,4476187.807920324,0.0,493447.3417127888
baseline_all,baseline,summer_reported_rain,18,0.3,0.15,0.8925,39.2229812761485,28.88485298375189,78.08201036676404,0.6148716678019643,0.0007003050879248462,1.7345666662328085,0.08262996396193382,0.025800234064200782,3.7824999999999998,2.4311219080693136,9.063300769974658,3.5971375104404615,13.579494640530342,0.01877896863536101,0.18257225863726292,8825833.333333336,6.54920135780301,2.0330074872461465,0.10756604207427924,917027.8719228011,0.8925000000000031,263536.80308198417,-3166311.6071164613,31.905555555555534,24.975272553307175,4464396.558167362,0.0,496766.66139817395
